Person,Item,Ratings
1896,frozen potato products,8.0
1896,rolls/buns,8.0
1896,pasta,8.0
1896,instant coffee,8.0
1896,soda,4.0
1896,fruit/vegetable juice,8.0
1896,bottled beer,8.0
1896,cake bar,6.0
1896,seasonal products,8.0
1898,whole milk,8.0
1898,curd,8.0
1898,rolls/buns,8.0
1898,pastry,6.0
1898,pasta,8.0
1898,margarine,8.0
1899,whole milk,8.0
1899,butter,8.0
1899,whipped/sour cream,8.0
1899,condensed milk,8.0
1899,soft cheese,8.0
1899,hard cheese,8.0
1899,processed cheese,8.0
1899,frozen vegetables,8.0
1899,detergent,6.0
1903,other vegetables,9.0
1903,packaged fruit/vegetables,9.0
1903,frozen dessert,8.0
1903,rolls/buns,8.0
1903,soda,4.0
1905,pork,8.0
1905,tropical fruit,9.0
1905,whole milk,8.0
1905,rolls/buns,8.0
1905,margarine,8.0
1906,sausage,8.0
1906,meat,8.0
1906,turkey,6.0
1906,citrus fruit,9.0
1906,tropical fruit,9.0
1906,pip fruit,9.0
1906,root vegetables,9.0
1906,onions,9.0
1906,herbs,9.0
1906,other vegetables,9.0
1906,whole milk,8.0
1906,curd,8.0
1906,yogurt,8.0
1906,whipped/sour cream,8.0
1906,soft cheese,8.0
1906,cream cheese ,8.0
1906,frozen vegetables,8.0
1906,brown bread,6.0
1906,pastry,6.0
1906,semi-finished bread,8.0
1906,margarine,8.0
1913,liver loaf,8.0
1913,pork,8.0
1913,citrus fruit,9.0
1913,tropical fruit,9.0
1913,root vegetables,9.0
1913,other vegetables,9.0
1913,whole milk,8.0
1913,curd,8.0
1913,dessert,6.0
1913,yogurt,8.0
1913,frozen vegetables,8.0
1913,brown bread,6.0
1913,semi-finished bread,8.0
1913,oil,8.0
1913,dog food,8.0
1913,fruit/vegetable juice,8.0
1914,citrus fruit,9.0
1914,tropical fruit,9.0
1914,root vegetables,9.0
1914,herbs,9.0
1914,other vegetables,9.0
1914,whole milk,8.0
1914,yogurt,8.0
1914,bottled water,8.0
1914,bottled beer,8.0
1915,chicken,8.0
1915,citrus fruit,9.0
1915,yogurt,8.0
1915,whipped/sour cream,8.0
1915,spread cheese,8.0
1915,margarine,8.0
1915,softener,8.0
1916,citrus fruit,9.0
1916,whole milk,8.0
1916,sliced cheese,8.0
1916,rolls/buns,8.0
1916,pastry,6.0
1916,roll products ,8.0
1916,coffee,8.0
1916,bottled water,8.0
1916,soda,4.0
1916,bottled beer,8.0
1916,canned beer,8.0
1916,rum,8.0
1916,waffles,6.0
1916,chocolate,8.0
1918,pip fruit,9.0
1918,berries,9.0
1918,root vegetables,9.0
1918,other vegetables,9.0
1918,whole milk,8.0
1918,whipped/sour cream,8.0
1919,whole milk,8.0
1919,curd,8.0
1919,yogurt,8.0
1919,frozen vegetables,8.0
1919,margarine,8.0
1919,ketchup,8.0
1919,cereals,8.0
1919,canned fish,8.0
1919,soda,4.0
1919,cling film/bags,8.0
1921,turkey,6.0
1921,hamburger meat,8.0
1921,root vegetables,9.0
1921,other vegetables,9.0
1921,whole milk,8.0
1921,yogurt,8.0
1921,hard cheese,8.0
1921,cereals,8.0
1921,long life bakery product,4.0
1921,specialty chocolate,8.0
1921,candy,8.0
1921,hygiene articles,7.0
1922,ham,8.0
1922,beef,8.0
1922,tropical fruit,9.0
1922,pip fruit,9.0
1922,other vegetables,9.0
1922,whole milk,8.0
1922,dessert,6.0
1922,yogurt,8.0
1922,whipped/sour cream,8.0
1922,soft cheese,8.0
1922,frozen potato products,8.0
1922,rolls/buns,8.0
1922,soda,4.0
1922,long life bakery product,4.0
1922,chocolate,8.0
1924,sausage,8.0
1924,other vegetables,9.0
1924,dessert,6.0
1924,domestic eggs,8.0
1924,pastry,6.0
1924,napkins,7.0
1927,chicken,8.0
1927,hamburger meat,8.0
1927,whole milk,8.0
1927,rolls/buns,8.0
1927,flour,6.0
1927,margarine,8.0
1927,coffee,8.0
1927,canned beer,8.0
1927,hygiene articles,7.0
1927,shopping bags,8.0
1929,onions,9.0
1929,bottled water,8.0
1929,soda,4.0
1929,canned beer,8.0
1929,chewing gum,8.0
1929,male cosmetics,7.0
1929,napkins,7.0
1929,cling film/bags,8.0
1931,butter,8.0
1931,pastry,6.0
1931,semi-finished bread,8.0
1931,white wine,8.0
1931,detergent,6.0
1933,sausage,8.0
1933,ham,8.0
1933,meat,8.0
1933,pork,8.0
1933,tropical fruit,9.0
1933,pip fruit,9.0
1933,grapes,8.0
1933,other vegetables,9.0
1933,whole milk,8.0
1933,butter,8.0
1933,whipped/sour cream,8.0
1933,frozen meals,8.0
1933,frozen fish,8.0
1933,ice cream,8.0
1933,domestic eggs,8.0
1933,pastry,6.0
1933,soda,4.0
1933,syrup,6.0
1933,detergent,6.0
1934,ham,8.0
1934,whole milk,8.0
1934,spread cheese,8.0
1934,rolls/buns,8.0
1934,waffles,6.0
1934,newspapers,7.0
1936,chicken,8.0
1936,tropical fruit,9.0
1936,whole milk,8.0
1936,pastry,6.0
1936,soda,4.0
1936,long life bakery product,4.0
1936,waffles,6.0
1936,chocolate,8.0
1937,sausage,8.0
1937,pip fruit,9.0
1937,whole milk,8.0
1937,rolls/buns,8.0
1937,flour,6.0
1937,oil,8.0
1937,soda,4.0
1942,tropical fruit,9.0
1942,pip fruit,9.0
1942,whole milk,8.0
1942,curd,8.0
1942,yogurt,8.0
1942,frozen vegetables,8.0
1942,frozen meals,8.0
1942,white bread,8.0
1942,instant coffee,8.0
1942,misc. beverages,8.0
1942,bottled beer,8.0
1942,hygiene articles,7.0
1943,pork,8.0
1943,root vegetables,9.0
1943,brown bread,6.0
1943,soda,4.0
1943,bottled beer,8.0
1944,tropical fruit,9.0
1944,pip fruit,9.0
1944,root vegetables,9.0
1944,whole milk,8.0
1944,yogurt,8.0
1944,beverages,8.0
1944,domestic eggs,8.0
1944,white bread,8.0
1944,sweet spreads,8.0
1944,soda,4.0
1946,other vegetables,9.0
1946,curd,8.0
1946,pastry,6.0
1946,Instant food products,8.0
1946,salty snack,8.0
1946,cake bar,6.0
1946,chewing gum,8.0
1946,napkins,7.0
1949,root vegetables,9.0
1949,other vegetables,9.0
1949,whole milk,8.0
1949,bottled water,8.0
1949,bottled beer,8.0
1950,sausage,8.0
1950,berries,9.0
1950,whole milk,8.0
1950,yogurt,8.0
1950,domestic eggs,8.0
1952,beef,8.0
1952,whole milk,8.0
1952,butter,8.0
1952,rolls/buns,8.0
1952,cat food,8.0
1952,bottled beer,8.0
1962,ice cream,8.0
1962,roll products ,8.0
1962,Instant food products,8.0
1962,coffee,8.0
1962,candles,8.0
1963,butter,8.0
1963,whipped/sour cream,8.0
1963,brown bread,6.0
1963,pastry,6.0
1963,canned vegetables,8.0
1963,fruit/vegetable juice,8.0
1963,long life bakery product,4.0
1965,ham,8.0
1965,tropical fruit,9.0
1965,specialty cheese,8.0
1965,long life bakery product,4.0
1965,hygiene articles,7.0
1965,newspapers,7.0
1966,citrus fruit,9.0
1966,pip fruit,9.0
1966,other vegetables,9.0
1966,whole milk,8.0
1966,butter,8.0
1966,cream cheese ,8.0
1966,domestic eggs,8.0
1966,vinegar,8.0
1966,fruit/vegetable juice,8.0
1966,softener,8.0
1966,napkins,7.0
1977,citrus fruit,9.0
1977,pip fruit,9.0
1977,curd,8.0
1977,artif. sweetener,8.0
1977,dog food,8.0
1977,coffee,8.0
1979,pip fruit,9.0
1979,root vegetables,9.0
1979,sugar,6.0
1979,coffee,8.0
1979,bottled beer,8.0
1983,beef,8.0
1983,tropical fruit,9.0
1983,frozen vegetables,8.0
1983,pickled vegetables,8.0
1983,bottled water,8.0
1983,soda,4.0
1991,pork,8.0
1991,pip fruit,9.0
1991,other vegetables,9.0
1991,whole milk,8.0
1991,yogurt,8.0
1991,ketchup,8.0
1991,pickled vegetables,8.0
1991,soda,4.0
1991,detergent,6.0
1992,sausage,8.0
1992,pork,8.0
1992,fish,8.0
1992,citrus fruit,9.0
1992,berries,9.0
1992,whipped/sour cream,8.0
1992,soda,4.0
1992,fruit/vegetable juice,8.0
1992,bathroom cleaner,7.0
1992,soap,6.0
1995,berries,9.0
1995,root vegetables,9.0
1995,whole milk,8.0
1995,dessert,6.0
1995,yogurt,8.0
1995,whipped/sour cream,8.0
1995,cream cheese ,8.0
1995,semi-finished bread,8.0
1995,fruit/vegetable juice,8.0
1997,pork,8.0
1997,berries,9.0
1997,whole milk,8.0
1997,dessert,6.0
1997,whipped/sour cream,8.0
1997,fruit/vegetable juice,8.0
1997,candy,8.0
2005,other vegetables,9.0
2005,whole milk,8.0
2005,butter,8.0
2005,yogurt,8.0
2005,cream cheese ,8.0
2005,vinegar,8.0
2005,pet care,8.0
2005,fruit/vegetable juice,8.0
2005,cling film/bags,8.0
2009,citrus fruit,9.0
2009,tropical fruit,9.0
2009,whole milk,8.0
2009,domestic eggs,8.0
2009,pastry,6.0
2009,bottled water,8.0
2009,salty snack,8.0
2011,citrus fruit,9.0
2011,berries,9.0
2011,onions,9.0
2011,other vegetables,9.0
2011,condensed milk,8.0
2011,soft cheese,8.0
2011,oil,8.0
2011,pickled vegetables,8.0
2011,specialty vegetables,9.0
2011,coffee,8.0
2011,bottled water,8.0
2011,soda,4.0
2011,bottled beer,8.0
2011,dish cleaner,8.0
2011,male cosmetics,7.0
2011,cling film/bags,8.0
2014,citrus fruit,9.0
2014,other vegetables,9.0
2014,frozen meals,8.0
2014,rice,9.0
2014,canned beer,8.0
2014,salty snack,8.0
2016,sausage,8.0
2016,chicken,8.0
2016,beef,8.0
2016,pip fruit,9.0
2016,root vegetables,9.0
2016,onions,9.0
2016,yogurt,8.0
2016,soft cheese,8.0
2016,mayonnaise,8.0
2016,margarine,8.0
2016,jam,8.0
2016,sweet spreads,8.0
2016,coffee,8.0
2016,bottled water,8.0
2016,soda,4.0
2016,dish cleaner,8.0
2017,root vegetables,9.0
2017,frozen meals,8.0
2017,white bread,8.0
2017,snack products,8.0
2017,hygiene articles,7.0
2018,sausage,8.0
2018,chicken,8.0
2018,pip fruit,9.0
2018,berries,9.0
2018,other vegetables,9.0
2018,dessert,6.0
2018,yogurt,8.0
2018,frozen vegetables,8.0
2018,frozen meals,8.0
2018,brown bread,6.0
2018,semi-finished bread,7.0
2018,ketchup,8.0
2018,spices,9.0
2018,soda,4.0
2018,canned beer,8.0
2018,popcorn,8.0
2020,tropical fruit,9.0
2020,berries,9.0
2020,yogurt,8.0
2020,domestic eggs,8.0
2020,brown bread,6.0
2020,soda,4.0
2020,candy,8.0
2022,whole milk,8.0
2022,yogurt,8.0
2022,cream cheese ,8.0
2022,oil,8.0
2022,pickled vegetables,8.0
2022,cat food,8.0
2022,misc. beverages,8.0
2022,long life bakery product,4.0
2022,chocolate,8.0
2022,specialty bar,8.0
2022,dishes,8.0
2024,citrus fruit,9.0
2024,white bread,8.0
2024,ketchup,8.0
2024,fruit/vegetable juice,8.0
2024,bottled beer,8.0
2024,salty snack,8.0
2024,popcorn,8.0
2024,shopping bags,8.0
2026,root vegetables,9.0
2026,curd,8.0
2026,dessert,6.0
2026,whipped/sour cream,8.0
2026,pastry,6.0
2026,sauces,8.0
2026,coffee,8.0
2026,soda,4.0
2026,fruit/vegetable juice,8.0
2026,newspapers,7.0
2035,root vegetables,9.0
2035,onions,9.0
2035,other vegetables,9.0
2035,yogurt,8.0
2035,frozen meals,8.0
2035,vinegar,8.0
2035,canned vegetables,8.0
2035,soda,4.0
2035,salty snack,8.0
2035,napkins,7.0
2036,chicken,8.0
2036,beef,8.0
2036,citrus fruit,9.0
2036,whole milk,8.0
2036,cream cheese ,8.0
2036,domestic eggs,8.0
2036,rolls/buns,8.0
2036,canned beer,8.0
2036,napkins,7.0
2036,shopping bags,8.0
2040,whole milk,8.0
2040,pastry,6.0
2040,fruit/vegetable juice,8.0
2040,canned beer,8.0
2040,specialty chocolate,8.0
2041,frankfurter,8.0
2041,whole milk,8.0
2041,bottled water,8.0
2041,specialty chocolate,8.0
2041,candy,8.0
2043,whole milk,8.0
2043,cream cheese ,8.0
2043,oil,8.0
2043,bottled water,8.0
2043,fruit/vegetable juice,8.0
2043,pot plants,8.0
2048,whole milk,8.0
2048,ice cream,8.0
2048,pastry,6.0
2048,coffee,8.0
2048,shopping bags,8.0
2051,root vegetables,9.0
2051,onions,9.0
2051,whipped/sour cream,8.0
2051,UHT-milk,8.0
2051,frozen dessert,8.0
2051,margarine,8.0
2051,syrup,6.0
2052,sausage,8.0
2052,citrus fruit,9.0
2052,other vegetables,9.0
2052,dessert,6.0
2052,yogurt,8.0
2052,whipped/sour cream,8.0
2052,hard cheese,8.0
2052,curd cheese,6.0
2052,white bread,8.0
2052,semi-finished bread,8.0
2052,cat food,8.0
2052,bottled water,8.0
2052,seasonal products,8.0
2052,softener,8.0
2052,flower soil/fertilizer,8.0
2052,flower (seeds),8.0
2055,sausage,8.0
2055,ham,8.0
2055,chicken,8.0
2055,other vegetables,9.0
2055,whole milk,8.0
2055,butter,8.0
2055,whipped/sour cream,8.0
2055,cream cheese ,8.0
2058,sausage,8.0
2058,pip fruit,9.0
2058,onions,9.0
2058,spices,9.0
2058,cat food,8.0
2058,bottled beer,8.0
2058,newspapers,7.0
2061,citrus fruit,9.0
2061,whole milk,8.0
2061,specialty bar,8.0
2061,dish cleaner,8.0
2061,cling film/bags,8.0
2063,onions,9.0
2063,dessert,6.0
2063,yogurt,8.0
2063,domestic eggs,8.0
2063,rolls/buns,8.0
2063,brown bread,6.0
2063,pastry,6.0
2063,cat food,8.0
2063,bottled water,8.0
2063,soda,4.0
2063,fruit/vegetable juice,8.0
2063,long life bakery product,4.0
2063,chocolate,8.0
2063,female sanitary products,7.0
2063,napkins,7.0
2065,chicken,8.0
2065,pork,8.0
2065,beef,8.0
2065,berries,9.0
2065,sliced cheese,8.0
2065,jam,8.0
2065,shopping bags,8.0
2070,pork,8.0
2070,onions,9.0
2070,pastry,6.0
2070,potato products,9.0
2070,bottled water,8.0
2072,pork,8.0
2072,tropical fruit,9.0
2072,berries,9.0
2072,whole milk,8.0
2072,yogurt,8.0
2072,white bread,8.0
2072,oil,8.0
2074,finished products,8.0
2074,citrus fruit,9.0
2074,yogurt,8.0
2074,pastry,6.0
2074,soda,4.0
2074,waffles,6.0
2074,shopping bags,8.0
2076,berries,9.0
2076,dessert,6.0
2076,whipped/sour cream,8.0
2076,bottled water,8.0
2076,soda,4.0
2076,fruit/vegetable juice,8.0
2076,white wine,8.0
2077,ham,8.0
2077,whole milk,8.0
2077,domestic eggs,8.0
2077,pastry,6.0
2077,oil,8.0
2077,baking powder,6.0
2077,chewing gum,8.0
2077,chocolate marshmallow,8.0
2081,whole milk,8.0
2081,yogurt,8.0
2081,spread cheese,8.0
2081,semi-finished bread,8.0
2081,baking powder,6.0
2081,soda,4.0
2081,cake bar,6.0
2081,chocolate,8.0
2081,specialty bar,8.0
2084,sausage,8.0
2084,root vegetables,9.0
2084,white bread,8.0
2084,roll products ,8.0
2084,semi-finished bread,8.0
2084,soda,4.0
2084,napkins,7.0
2086,ham,8.0
2086,whole milk,8.0
2086,dessert,6.0
2086,processed cheese,8.0
2086,bottled water,8.0
2086,soda,4.0
2086,fruit/vegetable juice,8.0
2086,chocolate,8.0
2088,sausage,8.0
2088,ham,8.0
2088,whole milk,8.0
2088,dessert,6.0
2088,margarine,8.0
2088,baking powder,6.0
2088,bottled water,8.0
2089,sausage,8.0
2089,chicken,8.0
2089,other vegetables,9.0
2089,whole milk,8.0
2089,yogurt,8.0
2089,cream cheese ,8.0
2089,brown bread,6.0
2089,soda,4.0
2090,sausage,8.0
2090,root vegetables,9.0
2090,other vegetables,9.0
2090,dessert,6.0
2090,yogurt,8.0
2090,whipped/sour cream,8.0
2090,sliced cheese,8.0
2090,domestic eggs,8.0
2090,white bread,8.0
2090,pastry,6.0
2090,bottled water,8.0
2090,fruit/vegetable juice,8.0
2090,popcorn,8.0
2093,root vegetables,9.0
2093,yogurt,8.0
2093,beverages,8.0
2093,domestic eggs,8.0
2093,white bread,8.0
2093,cat food,8.0
2094,citrus fruit,9.0
2094,whole milk,8.0
2094,baking powder,6.0
2094,cocoa drinks,8.0
2094,skin care,7.0
2094,shopping bags,8.0
2097,yogurt,8.0
2097,ice cream,8.0
2097,white bread,8.0
2097,sweet spreads,8.0
2097,shopping bags,8.0
2098,UHT-milk,8.0
2098,mayonnaise,8.0
2098,rolls/buns,8.0
2098,pickled vegetables,8.0
2098,soda,4.0
2098,hygiene articles,7.0
2098,shopping bags,8.0
2099,citrus fruit,9.0
2099,tropical fruit,9.0
2099,pip fruit,9.0
2099,other vegetables,9.0
2099,rolls/buns,8.0
2099,misc. beverages,8.0
2099,fruit/vegetable juice,8.0
2101,whole milk,8.0
2101,butter milk,8.0
2101,whipped/sour cream,8.0
2101,ice cream,8.0
2101,brown bread,6.0
2101,specialty chocolate,8.0
2101,candy,8.0
2101,dish cleaner,8.0
2103,rolls/buns,8.0
2103,sugar,6.0
2103,sweet spreads,8.0
2103,chewing gum,8.0
2103,newspapers,7.0
2106,other vegetables,9.0
2106,whole milk,8.0
2106,baking powder,6.0
2106,coffee,8.0
2106,flower (seeds),8.0
2108,tropical fruit,9.0
2108,other vegetables,9.0
2108,whole milk,8.0
2108,frozen vegetables,8.0
2108,pastry,6.0
2108,cake bar,6.0
2110,sausage,8.0
2110,butter milk,8.0
2110,soft cheese,8.0
2110,rolls/buns,8.0
2110,instant coffee,8.0
2110,shopping bags,8.0
2113,rolls/buns,8.0
2113,sweet spreads,8.0
2113,canned fish,8.0
2113,chewing gum,8.0
2113,newspapers,7.0
2116,condensed milk,8.0
2116,pastry,6.0
2116,coffee,8.0
2116,soda,4.0
2116,red/blush wine,8.0
2116,salty snack,8.0
2116,long life bakery product,4.0
2116,waffles,6.0
2116,cookware,8.0
2118,frankfurter,8.0
2118,whole milk,8.0
2118,brown bread,6.0
2118,cake bar,6.0
2118,specialty bar,8.0
2118,shopping bags,8.0
2122,sausage,8.0
2122,tropical fruit,9.0
2122,other vegetables,9.0
2122,whole milk,8.0
2122,yogurt,8.0
2122,coffee,8.0
2122,shopping bags,8.0
2124,pip fruit,9.0
2124,other vegetables,9.0
2124,whole milk,8.0
2124,yogurt,8.0
2124,beverages,8.0
2124,frozen potato products,8.0
2124,rolls/buns,8.0
2124,fruit/vegetable juice,8.0
2131,pork,8.0
2131,whole milk,8.0
2131,rolls/buns,8.0
2131,artif. sweetener,8.0
2131,baking powder,6.0
2131,specialty chocolate,8.0
2131,house keeping products,8.0
2131,newspapers,7.0
2134,citrus fruit,9.0
2134,whole milk,8.0
2134,whipped/sour cream,8.0
2134,rolls/buns,8.0
2134,pastry,6.0
2136,other vegetables,9.0
2136,whole milk,8.0
2136,rolls/buns,8.0
2136,vinegar,8.0
2136,margarine,8.0
2136,soda,4.0
2136,waffles,6.0
2138,frankfurter,8.0
2138,sausage,8.0
2138,other vegetables,9.0
2138,domestic eggs,8.0
2138,ketchup,8.0
2138,canned fish,8.0
2138,soda,4.0
2138,long life bakery product,4.0
2138,shopping bags,8.0
2139,pork,8.0
2139,beef,8.0
2139,other vegetables,9.0
2139,hard cheese,8.0
2139,cream cheese ,8.0
2139,rolls/buns,8.0
2139,brown bread,6.0
2139,napkins,7.0
2140,sausage,8.0
2140,ham,8.0
2140,finished products,8.0
2140,frozen meals,8.0
2140,salty snack,8.0
2140,long life bakery product,4.0
2140,waffles,6.0
2140,shopping bags,8.0
2145,frankfurter,8.0
2145,onions,9.0
2145,soft cheese,8.0
2145,white bread,8.0
2145,pastry,6.0
2145,salt,8.0
2145,chocolate,8.0
2145,newspapers,7.0
2145,shopping bags,8.0
2146,berries,9.0
2146,onions,9.0
2146,whipped/sour cream,8.0
2146,brown bread,6.0
2146,pasta,8.0
2146,liquor,8.0
2146,dishes,8.0
2149,onions,9.0
2149,whole milk,8.0
2149,curd,8.0
2149,yogurt,8.0
2149,hard cheese,8.0
2149,domestic eggs,8.0
2149,bottled water,8.0
2149,cleaner,6.0
2152,chicken,8.0
2152,citrus fruit,9.0
2152,yogurt,8.0
2152,UHT-milk,8.0
2152,soft cheese,8.0
2152,rolls/buns,8.0
2152,margarine,8.0
2152,mustard,8.0
2152,coffee,8.0
2152,kitchen towels,8.0
2152,candles,8.0
2156,cream cheese ,8.0
2156,white bread,8.0
2156,sweet spreads,8.0
2156,cat food,8.0
2156,coffee,8.0
2156,syrup,6.0
2156,specialty bar,8.0
2157,whole milk,8.0
2157,soda,4.0
2157,canned beer,8.0
2157,liquor (appetizer),8.0
2157,newspapers,7.0
2158,whole milk,8.0
2158,domestic eggs,8.0
2158,rolls/buns,8.0
2158,brown bread,6.0
2158,specialty chocolate,8.0
2158,shopping bags,8.0
2161,tropical fruit,9.0
2161,other vegetables,9.0
2161,yogurt,8.0
2161,mayonnaise,8.0
2161,mustard,8.0
2161,newspapers,7.0
2162,tropical fruit,9.0
2162,grapes,8.0
2162,other vegetables,9.0
2162,bottled beer,8.0
2162,popcorn,8.0
2166,tropical fruit,9.0
2166,other vegetables,9.0
2166,whole milk,8.0
2166,curd,8.0
2166,frozen dessert,8.0
2166,rolls/buns,8.0
2166,margarine,8.0
2166,jam,8.0
2169,sausage,8.0
2169,beef,8.0
2169,other vegetables,9.0
2169,frozen fish,8.0
2169,domestic eggs,8.0
2169,roll products ,8.0
2169,margarine,8.0
2169,sugar,6.0
2169,baking powder,6.0
2169,coffee,8.0
2169,kitchen towels,8.0
2169,shopping bags,8.0
2170,citrus fruit,9.0
2170,tropical fruit,9.0
2170,pip fruit,9.0
2170,grapes,8.0
2170,onions,9.0
2170,other vegetables,9.0
2170,sliced cheese,8.0
2170,cream cheese ,8.0
2170,mayonnaise,8.0
2170,ice cream,8.0
2170,frozen dessert,8.0
2170,margarine,8.0
2170,mustard,8.0
2170,soups,4.0
2170,pickled vegetables,8.0
2170,coffee,8.0
2170,long life bakery product,4.0
2170,chocolate,8.0
2170,seasonal products,8.0
2170,female sanitary products,7.0
2170,hygiene articles,7.0
2170,cling film/bags,8.0
2172,pork,8.0
2172,beef,8.0
2172,root vegetables,9.0
2172,whole milk,8.0
2172,pasta,8.0
2172,margarine,8.0
2172,jam,8.0
2172,bottled water,8.0
2176,sausage,8.0
2176,beef,8.0
2176,citrus fruit,9.0
2176,sweet spreads,8.0
2176,coffee,8.0
2178,ham,8.0
2178,onions,9.0
2178,other vegetables,9.0
2178,brown bread,6.0
2178,margarine,8.0
2181,pasta,8.0
2181,vinegar,8.0
2181,soda,4.0
2181,fruit/vegetable juice,8.0
2181,sparkling wine,8.0
2181,napkins,7.0
2182,pip fruit,9.0
2182,nuts/prunes,9.0
2182,curd,8.0
2182,frozen dessert,8.0
2182,sweet spreads,8.0
2182,light bulbs,8.0
2184,frankfurter,8.0
2184,sausage,8.0
2184,other vegetables,9.0
2184,hard cheese,8.0
2184,rolls/buns,8.0
2186,sausage,8.0
2186,meat,8.0
2186,other vegetables,9.0
2186,curd,8.0
2186,sliced cheese,8.0
2186,domestic eggs,8.0
2186,rolls/buns,8.0
2186,pastry,6.0
2186,cat food,8.0
2186,bottled water,8.0
2186,soda,4.0
2186,newspapers,7.0
2186,shopping bags,8.0
2195,tropical fruit,9.0
2195,pip fruit,9.0
2195,whole milk,8.0
2195,cream cheese ,8.0
2195,frozen dessert,8.0
2195,rolls/buns,8.0
2195,bottled water,8.0
2195,waffles,6.0
2195,napkins,7.0
2195,dishes,8.0
2197,meat,8.0
2197,pork,8.0
2197,tropical fruit,9.0
2197,whole milk,8.0
2197,curd,8.0
2197,rolls/buns,8.0
2197,cat food,8.0
2197,bottled water,8.0
2197,soda,4.0
2199,sausage,8.0
2199,citrus fruit,9.0
2199,pip fruit,9.0
2199,root vegetables,9.0
2199,herbs,9.0
2199,other vegetables,9.0
2199,curd,8.0
2199,yogurt,8.0
2199,soft cheese,8.0
2199,cat food,8.0
2199,shopping bags,8.0
2203,meat,8.0
2203,tropical fruit,9.0
2203,beverages,8.0
2203,sweet spreads,8.0
2203,shopping bags,8.0
2204,root vegetables,9.0
2204,herbs,9.0
2204,frozen vegetables,8.0
2204,bottled water,8.0
2204,shopping bags,8.0
2206,citrus fruit,9.0
2206,tropical fruit,9.0
2206,pip fruit,9.0
2206,berries,9.0
2206,bottled water,8.0
2206,soda,4.0
2206,red/blush wine,8.0
2209,hamburger meat,8.0
2209,whole milk,8.0
2209,ice cream,8.0
2209,domestic eggs,8.0
2209,white bread,8.0
2209,pastry,6.0
2209,margarine,8.0
2209,sweet spreads,8.0
2209,soda,4.0
2209,fruit/vegetable juice,8.0
2209,syrup,6.0
2209,red/blush wine,8.0
2209,salty snack,8.0
2209,popcorn,8.0
2209,shopping bags,8.0
2212,other vegetables,9.0
2212,beverages,8.0
2212,domestic eggs,8.0
2212,brown bread,6.0
2212,pastry,6.0
2212,soda,4.0
2212,newspapers,7.0
2213,tropical fruit,9.0
2213,other vegetables,9.0
2213,whole milk,8.0
2213,mustard,8.0
2213,bottled water,8.0
2214,chicken,8.0
2214,beef,8.0
2214,citrus fruit,9.0
2214,tropical fruit,9.0
2214,pip fruit,9.0
2214,root vegetables,9.0
2214,other vegetables,9.0
2214,whole milk,8.0
2214,rolls/buns,8.0
2216,sausage,8.0
2216,hamburger meat,8.0
2216,whole milk,8.0
2216,pastry,6.0
2216,shopping bags,8.0
2217,hamburger meat,8.0
2217,whole milk,8.0
2217,curd,8.0
2217,rolls/buns,8.0
2217,Instant food products,8.0
2217,hygiene articles,7.0
2217,napkins,7.0
2218,pork,8.0
2218,root vegetables,9.0
2218,onions,9.0
2218,other vegetables,9.0
2218,yogurt,8.0
2218,domestic eggs,8.0
2219,sausage,8.0
2219,citrus fruit,9.0
2219,tropical fruit,9.0
2219,pip fruit,9.0
2219,flour,6.0
2219,baking powder,6.0
2223,other vegetables,9.0
2223,whole milk,8.0
2223,pastry,6.0
2223,flour,6.0
2223,margarine,8.0
2223,canned fish,8.0
2223,long life bakery product,4.0
2223,chocolate,8.0
2224,root vegetables,9.0
2224,whole milk,8.0
2224,yogurt,8.0
2224,jam,8.0
2224,bottled water,8.0
2224,soda,4.0
2224,bottled beer,8.0
2224,specialty chocolate,8.0
